content,label
"1 SRP001 - 机油保养;保养标准范围;发动机油保养;**尊敬的客户您好：根据税务规定发票请在结账后当月开具，跨月将无法开;**我们为您调整了车辆的胎压【前轮气压：2.0  bar  后轮气压：2.2  bar】，;**建议每箱汽油用一瓶燃油添加剂：原装BMW燃油添加剂可以出色的养护发动机;**天津天宝现有的售后服务活动有：;**宝马终身免费事故救援热线400 812 9999;**如果您满意请给我们打“10分推荐”，如果不是10分推荐,是0-9分请您留下?;",0
更换汽滤；&nbsp;清洗电子节气门体(编程)；&nbsp;**更换空滤；&nbsp;更换火花塞；&nbsp;更换雨刷器片、左右；&nbsp;检查电瓶、液面、灯光、胎压花纹；&nbsp;更换壳牌机油、机滤；&nbsp;,0
检查客户反映开锁时左后门锁经常不弹起来；&nbsp;保养标准范围；&nbsp;发动机油保养；&nbsp;更新外部燃油滤清器；&nbsp;火花塞保养；&nbsp;拆洗积碳、核桃沙、统耐保、添加剂6；&nbsp;BMW预约快修通道/SRP项目的预约电话：***5；&nbsp;保养手册: 无_；&nbsp;胎压已调至标准值；&nbsp;是否保留旧件：是__放后备箱，汽油格不要；&nbsp;BMW终身免费事故救援热线：400-812-9999.；&nbsp;温馨提示：本次估价(RMB)：4950元.下次机油保养里程数：102000KM.；&nbsp;发票抬头开行驶证车牌号____&行驶证车主名字____；&nbsp;检查客户反映右前后视镜不能折叠；&nbsp;,0
拆装门内饰更换右后门玻璃升降器;拆装或更换左侧后部避震器缓冲块;拆装或更换右侧后部避震器缓冲块;上海大众回访敬请支持工作各项打10分及特别满意;凭回访记录可到店兑换精美礼品;您的服务顾问：董晨飞 预约电话：13572886208;,0
保修;更新左前车门窗玻璃的橡胶导向件;机油保养(预计费用:         元  );发动机油保养;预估价格为:1161元+另计。清洗车辆( 否)我是您的固定联系人;,0
更换左前门及上，下铰链;做漆—左前翼子板，左下槛;做漆—左前门及2铰链，左后门;做漆—左后翼子板，左后保;更换左前，左后门门框膜（黑）;更换左后门，左后翼子板;钣金—左下槛;钣金—左前翼子板，左后保;,0
"自费或保险;机油""悦享""保养套餐  OIL SERVICE( 费用预计:      );发动机油保养;客户反映冷车启动排气管冒蓝烟;客户反映传动系统故障;更新排气电子阀;宝马金融延保BMW100%Part,DNA100%Labour;客户反映传动系统故障;更新排气电子阀;宝马金融延保BMW100%Part,DNA100%Labour;客户反映冷车启动排气管冒蓝烟;",0
63150 前保险杠/右前事故 右前事故（平安三者574291） 前扰流板 已拆下并重新安装 拆装右前叶子板部件 前扰流板 已涂漆 前挡泥板 已拆下并重新安装 后盖 已拆下并重新安装 后盖 已分解并重新装配 前照灯保持架 已涂漆 右前叶整形 Body 涂漆准备完毕 Body 涂漆准备完毕 后盖 新零件已涂漆 前挡泥板 已涂漆 前照灯 已调节 ;客户反映左前玻璃开关亮条脱落;后部事故（平安高空坠物74475752） 右前事故（平安三者574291） 前保险杠 已拆下并重新安装 拆装右前叶子板部件 前扰流板 已涂漆 前挡泥板 已拆下并重新安装 后盖 已拆下并重新安装 后盖 已分解并重新装配 右前叶整形 前照灯保持架 已涂漆 Body 涂漆准备完毕 Body 涂漆准备完毕 后盖 新零件已涂漆 前挡泥板 已涂漆 2 前照灯 已调节 倒车摄像头控制单元 已编程 右前事故 右前事故（平安三者574291）前扰流板已拆下并重新安装拆装右前叶子板部件前扰流板已涂漆前挡泥板已拆下并重新安装后盖已拆下并重新安装后盖已分解并重新装配前照灯保持架已涂漆右前叶整形Body涂漆准备完毕Body涂漆准备完毕后盖新零件已涂漆前挡泥板已涂漆前照灯已调节 客户反映左前玻璃开关亮条脱落 检查无异常，建议客户使用 ,0
"发动机润滑系列维护套餐,节气门/喷油嘴积碳清洗,空调分道除菌免拆装清洗,四合一维护套餐（雨刮、门锁等）,油路及进气道积碳免拆清洗套餐,夏季服务活动,3万公里保养.",0
发动机油保养；&nbsp;温温馨提示：建议您以后每次进店保养至少提前一天与我们做好预约，我；&nbsp;保养请提供保养手册，没有我们将为您打印电子保养凭证；&nbsp;保养标准范围；&nbsp;BMW为您提供宝马终身免费事故救援电话：4008129999；&nbsp;,0
机油保养;更换空气滤芯;更换火花塞;保养标准范围;空气滤清器滤芯保养;发动机油保养;火花塞保养;清洗积碳、节气门;清洗积碳、节气门;清洗水箱、更换防冻液(三瓶);更新冷却液冷却器;清洗水箱、更换防冻液;客户反映:车辆检查无法复位;对控制单元编程 / 设码;2015 夏季免费检测;假期检查;1:BMW终身免费事故救援热线400-*** :2:售后预约热线:***;;,0
事故;保险车辆(客户付款3010元;M更换左前门亮条;M更换左后门亮条;M拆装烤漆件(左前翼子板前杠也喷;M拆装烤漆件(左前车门;M拆装烤漆件(左后车门;M拆装烤漆件(左后翼子板后杠也喷;M左前翼子板钣金(小;M左前车门钣金(小;M左后车门钣金(中;M左后翼子板钣金(小;M左前翼子板烤漆;M左前车门烤漆+门拉手;M左后车门烤漆;M左后翼子板烤漆;,0
按30000公里规范常规保养*3滤;清洗节气门;清洗喷油嘴;拆装或更换火花塞(4只);清洗三元催化（含清洗剂）;李晶晶 竭诚为您服务 15829064064;需要带走旧件  是V口  否口  预约口;支付方式: 现金V口 刷卡口 支票口 龙卡口;回访:电话V口 短信口 电邮口 拒绝口 时间;免费清洗车辆;免费测量胎压;,0
空气滤清器滤芯保养;微尘滤清器保养如有必要，注意其它辅助工作;燃油滤清器保养仅限中国市场;机油保养到期;BMW为您提供宝马终身免费事故救援电话：408129999;保养标准范围;发动机油保养;,0
中保本厂  手续齐 差卡号 付款取车；&nbsp;右后门  右后叶子板 右门槛敲校；&nbsp;右后门  右后叶子板喷漆；&nbsp;右门槛喷漆；&nbsp;进门卡已收；&nbsp;注：右后叶子板耳玻处变形要修喷；&nbsp;,0
发动机润滑系统清洗养护;更换机油;更换机油滤清器;更换汽油滤清器;更换空气滤清器滤芯;清洗喷油嘴;拆进气道清积碳;更换空调滤清器滤芯;检查空调制冷系统;免费清洁发动机舱尘土;免费洗车（仅外观）;免费检测胎压;6月活动免费检测;,0
"自费或保险;紧固正时链条处螺丝;制动液 ""悦享""保养套餐   BRAKE FLUID(费用预计: 304       );上次处理真空泵及气门室盖处漏油,现复查一下;请重点检查空调滤芯!!!;请重点检查电瓶!!!;请重点检查刹车皮、盘!!!;",0
客户反映：经常打不着火，请技师检查；&nbsp;进行车辆测试；&nbsp;尊敬的客户；；&nbsp;如果可以杭州和诚之宝将对您的车辆维修所有产生的旧件作销毁处理，；&nbsp;感谢您对我们工作的支持！请在离开时，将车内的贵重物品随身携带或；&nbsp;特别提醒；BWM正推行“悦享”保养套餐服务透明的保养价格展示，；&nbsp;维修作业后技师会将您的车辆轮胎的气压值调整至；前轮    bar 后轮    bar；&nbsp;此次维修保养需要进行路试，本人  是   否   同意授权和诚之宝技师；&nbsp;更新起动马达；&nbsp;经检查建议客户更换蓄电池；&nbsp;检查发现：车辆有漏油，建议客户更换；&nbsp;检查发现：雨刮不喷水，建议客户维修；&nbsp;建议客户更换后部制动片；&nbsp;,0
"全车检查,线路保护剂,更换防冻液,空调除臭,洗车,空调系统清洗除臭,发动机皮带保护,发动机冷却系统清洗保护,动力转向系统清洗保护,燃油及进气系统清洗保护,更换皮带一套,更换无水防冻液,更换火花塞,更换助力油及刹车油,更换变速箱油,更换空气及空调滤清器,六万公里保养,发动机润滑系统清洗保护",0
常规保养（新帕）;下次保养/换机油里程（            ）;回访时间上午（ V ）下午（ V ）;(  李霞   )服务顾问为您服务!;是否洗车（是  ）;合适回访时间（都行 ）;旧件是否带走 是（）否（V;清洗节气门体 喷油嘴 燃油系统;更换火花塞(只)*4;,0
"不动后备箱！！,E.01每5000KM保养2.0T机油机滤,E.清洗节气门,E.99检查刹车油含水量,D.40更换右下前控制臂,E.44更换两后轮外胎（放前轮,D.44四轮定位,增值服务：免费清理车身排水孔,E.85清理花粉滤清器和鼓风机,XY201403200033",0
客户反应：事故拖底拆检报价;更新前轮轴承制动钳制动盘已拆下;更新左侧或右侧横向摆臂;更新左前减震支柱;更新防爆盘式轮辋;更新一个漏气保用轮胎;底盘测量KDS，加载至设计位置;底盘测量KDS，不加载进行高度测量;,0
"机油保养（预计费用：882         元  ）；&nbsp;保养标准范围；&nbsp;发动机油保养；&nbsp;添加一瓶燃油添加剂 108元；&nbsp;您好：车主的姓名: 曾晓慧    车主电话: ***；&nbsp;客户  1 人,保险公司 平安     保险购买日期 2013.04；&nbsp;您好，此次的保养已记录在您的(保养手）上且我们已签字盖章；&nbsp;请在下次保养维修前至少提前一天拨打预约热线：***2.；&nbsp;",0
机油保养；&nbsp;保养标准范围；&nbsp;发动机油保养；&nbsp;空调格保养；&nbsp;微尘滤清器保养；&nbsp;感谢您的光临！为了节省您的时间，下次维修保养请提前一天致电预约热线；&nbsp;前档左上方或B柱下方贴有宝马终身事故免费救援热线4008129999；&nbsp;,0
"客户反映发动机渗油；&nbsp;试车清洗后已处理；&nbsp;尊敬的客户，为了给您提供更好更快捷的服务，请提前一天进行预约我们会提；&nbsp;根据国家税法的相关条款规定:发票必须在维修结算当日开据,敬请谅解配合；&nbsp;尊敬的客户，当您把爱车留给我们做维修保养前,请您取出车内贵重物品；&nbsp;胎压为您调整至标准；座椅、后视镜、收音机频道/CD/电视频道；&nbsp;",0
保险;人民保险车辆(非平谷垫付费用;CC 免费洗车;右后门拉手喷漆;RDZA***刘;M拆装烤漆件(右后车门;M拆装烤漆件(右后翼子板不修后杠;M右后翼子板钣金(中;M右后车门烤漆;M右后翼子板烤漆;喷漆打底作业;喷漆抛光作业;喷漆作业;M右底大边装饰板烤漆;,0
"自费或保险;机油保养;空气滤芯保养;发动机油保养;空气滤清器滤芯保养;估价:此次保养的费用是1547元,如有追加项目另行报价确认。;客户要求:检查刹车;经检查;车辆刹车片无异常,建议客户使用观察.;经检查:车辆左后轮有划伤,建议客户更换.;2015BMW悦见清新活动;",0
保养标准范围；&nbsp;空气滤清器滤芯保养；&nbsp;发动机油保养；&nbsp;BMW为您提供宝马终身免费事故救援电话：4008129999；&nbsp;温温馨提示：建议您以后每次进店保养至少提前一天与我们做好预约，我；&nbsp;嘉实多极护5W-30；&nbsp;,0
"自费或保险;检查右前钢圈开裂(现在更换右前钢圈)6020元;更新防爆盘式轮辋;检查看客户反映车辆100公里时速踩刹车方向盘抖动明显(之前已检查报价;更新前部两个制动盘;BMW“悦享”保养套餐.更换雨刮片;发动机油保养;BMW“悦享”保养套餐.更换制动液;空气滤清器滤芯保养;微尘滤清器保养;检查客户反映车辆昨天不能正常着车,并显示供油系统报警;检查客户反映车辆100公里时速行驶踩刹车,方向盘抖动明显;BMW“悦享”保养套餐--机油保养(机油套餐卡:***);BMW“悦享”保养套餐.微尘滤清器保养;BMW“悦享”保养套餐.更换空气滤芯;",0
"拆装更换右前门、右后门,校修左前叶子板、右前叶子板,校修右前B柱、右后叶子板、门框,左前叶子板、右前叶子板、右前门,右后门、右后叶子板、B柱、门框,拆装更换钢圈、下肢臂、底护板,四轮定位",0
"自费或保险;检查会自动熄火,拖车回厂;发动机油保养;更新外部燃油滤清器 (中国国家规格);BMW“悦享”保养套餐—发动机机油保养,估价950 元;火花塞保养:BMW12项悦享保养套餐之一,估价 668元。;汽油格保养:BMW12项悦享保养套餐之一,估价599 元。;车况保养(CBS)是基于车况的保养提示;;宝马终身免费事故救援热线:400-812-9999;已建议客户更换油箱、汽油泵、及气门室盖,客户坚持不换。;",0
"尊敬的客户，服务顾问刘玉勇竭诚为您服务,有任何需求请随时致电1345215724；&nbsp;更换汽油滤清器 预计费用约：599 元；&nbsp;拆卸和安装或更新外部燃油滤清器 (中国国家规格)；&nbsp;悦常在，驾无忧！位于驾驶侧B柱的BMW终身免费事故救援热线：；&nbsp;温馨提示: 轮胎胎压已调整至标准范围内:前轮: 2.2 bar,后轮: 2.4 bar,；&nbsp;尊敬的客户，为节约您的宝贵时间，欢迎下次进厂维修保养前进行预约， 预约；&nbsp;",0
"拆装左下裙;左前门喷漆;左前叶子板喷漆;左前门修复/中度修复;拆装左后视镜;拆装左前叶子板;左后视镜喷漆;客户自己交案,无需代交/三者车;拆装左前门;事故车  中保三者4289; 配件没货 等配件  时间再定;",0
太平洋 16102943&shy;;拆装左后门;拆装后保;拆装左下裙边;拆装左后钢圈（钢圈修复）;左后车门做底（大）;左后车门面漆;左后车门抛光;左后叶子板做底（大）;左后叶子板面漆;左后叶子板抛光;左侧裙边做底;左侧裙边面漆;左侧裙边抛光;左后门整形修复;后保险杠做底（大）;后保险杠面漆;后保险杠抛光 ;,0
按5000公里建议(更换机油、机滤);ECU电脑系统检测￥200（免费）;检查进气系统、燃油系统、散热系统功能;检查底盘、悬架、减震、转向、稳定功能;检查前后刹车片厚度及手制动行程;检查轮胎气压及轮胎磨损是否异常;检查电瓶正负极连接情况，及雨刮喷水排水情况;换挡后声音异响严重;更换火花塞（套）;,0
